,Labels,Predictions,Date
104,0.0,0.030253930017352104,2022-02-15
105,0.0,0.07987945526838303,2022-02-14
106,0.0,0.07424778491258621,2022-02-11
107,0.0,0.057651862502098083,2022-02-10
108,0.0,0.060809336602687836,2022-02-09
109,0.0,0.05581562966108322,2022-02-08
110,0.0,0.06791963428258896,2022-02-07
111,0.0,0.07446099817752838,2022-02-04
112,1.0,0.052786584943532944,2022-02-03
113,0.0,0.05987805128097534,2022-02-02
114,0.0,0.0494048185646534,2022-02-01
115,0.0,0.04944082349538803,2022-01-31
116,1.0,0.06284607946872711,2022-01-28
117,1.0,0.05003942921757698,2022-01-27
118,1.0,0.059852954000234604,2022-01-26
119,1.0,0.05665344372391701,2022-01-25
120,1.0,0.046527713537216187,2022-01-24
121,1.0,0.05764021724462509,2022-01-21
122,0.0,0.05532330647110939,2022-01-20
123,0.0,0.060819145292043686,2022-01-19
124,0.0,0.07731180638074875,2022-01-18
125,0.0,0.07099460065364838,2022-01-14
126,0.0,0.04903464764356613,2022-01-13
127,0.0,0.07179224491119385,2022-01-12
128,0.0,0.05766269937157631,2022-01-11
129,0.0,0.03960270807147026,2022-01-10
130,0.0,0.05658162385225296,2022-01-07
131,0.0,0.06382095068693161,2022-01-06
132,1.0,0.06344486773014069,2022-01-05
133,0.0,0.04533729702234268,2022-01-04
134,0.0,0.052431195974349976,2022-01-03
135,1.0,0.04907321184873581,2022-07-18
136,1.0,0.06766325980424881,2022-07-15
137,1.0,0.06905682384967804,2022-07-14
138,1.0,0.06486665457487106,2022-07-13
139,1.0,0.061386168003082275,2022-07-12
140,0.0,0.06379231065511703,2022-07-11
141,0.0,0.0716925710439682,2022-07-08
142,0.0,0.06408979743719101,2022-07-07
143,0.0,0.06839390099048615,2022-07-06
144,1.0,0.0802840068936348,2022-07-05
145,1.0,0.059806033968925476,2022-07-01
146,1.0,0.05877500772476196,2022-06-30
147,1.0,0.05419463664293289,2022-06-29
148,1.0,0.057409051805734634,2022-06-28
149,0.0,0.06584024429321289,2022-06-27
150,0.0,0.06449893862009048,2022-06-24
151,1.0,0.05266856774687767,2022-06-23
152,1.0,0.07070933282375336,2022-06-22
153,1.0,0.04335379600524902,2022-06-21
154,1.0,0.05418118089437485,2022-06-17
155,1.0,0.07656935602426529,2022-06-16
156,1.0,0.07096099108457565,2022-06-15
157,1.0,0.07057121396064758,2022-06-14
158,1.0,0.06277052313089371,2022-06-13
159,0.0,0.06456006318330765,2022-06-10
160,0.0,0.06066366657614708,2022-06-09
161,0.0,0.06736084818840027,2022-06-08
162,0.0,0.06429685652256012,2022-06-07
163,0.0,0.06725137680768967,2022-06-06
164,0.0,0.0671115592122078,2022-06-03
165,0.0,0.05867694690823555,2022-06-02
166,1.0,0.053753580898046494,2022-06-01
167,1.0,0.06194084510207176,2022-05-31
168,0.0,0.04870765656232834,2022-05-27
169,1.0,0.05994878336787224,2022-05-26
170,1.0,0.07736963778734207,2022-05-25
171,1.0,0.06331188976764679,2022-05-24
172,1.0,0.08577249199151993,2022-05-23
173,1.0,0.05132029950618744,2022-05-20
174,1.0,0.07658855617046356,2022-05-19
175,1.0,0.0689777284860611,2022-05-18
176,0.0,0.052576661109924316,2022-05-17
177,0.0,0.06852412968873978,2022-05-16
178,0.0,0.06052684038877487,2022-05-13
179,0.0,0.042584117501974106,2022-05-12
180,0.0,0.0679020807147026,2022-05-11
181,1.0,0.06318628042936325,2022-05-10
182,0.0,0.04936911165714264,2022-05-09
183,0.0,0.05753251165151596,2022-05-06
184,0.0,0.05518456548452377,2022-05-05
185,0.0,0.05879417806863785,2022-05-04
186,0.0,0.054545436054468155,2022-05-03
187,0.0,0.05112482234835625,2022-05-02
188,0.0,0.054030273109674454,2022-04-29
189,0.0,0.057028353214263916,2022-04-28
190,1.0,0.036019809544086456,2022-04-27
191,0.0,0.05651504546403885,2022-04-26
192,0.0,0.07187925279140472,2022-04-25
193,0.0,0.05621005594730377,2022-04-22
194,0.0,0.0566694475710392,2022-04-21
195,0.0,0.054687704890966415,2022-04-20
196,0.0,0.06529586762189865,2022-04-19
197,0.0,0.06579657644033432,2022-04-18
198,0.0,0.059068091213703156,2022-04-14
199,1.0,0.06668355315923691,2022-04-13
200,1.0,0.07615146785974503,2022-04-12
201,1.0,0.069331593811512,2022-04-11
202,0.0,0.06454883515834808,2022-04-08
203,0.0,0.07791285961866379,2022-04-07
204,1.0,0.054846618324518204,2022-04-06
205,0.0,0.05205493047833443,2022-04-05
206,0.0,0.06559748947620392,2022-04-04
207,0.0,0.08608899265527725,2022-04-01
208,0.0,0.06029248237609863,2022-03-31
209,0.0,0.06467349827289581,2022-03-30
210,0.0,0.06845926493406296,2022-03-29
211,0.0,0.07574957609176636,2022-03-28
212,0.0,0.04836762323975563,2022-03-25
213,0.0,0.08094612509012222,2022-03-24
214,1.0,0.058001309633255005,2022-03-23
215,1.0,0.06023978441953659,2022-03-22
216,1.0,0.04733380302786827,2022-03-21
217,1.0,0.05400892347097397,2022-03-18
218,1.0,0.06282954663038254,2022-03-17
219,1.0,0.08205022662878036,2022-03-16
220,1.0,0.05769690126180649,2022-03-15
221,1.0,0.05070685222744942,2022-03-14
222,1.0,0.06238144263625145,2022-03-11
223,1.0,0.06747037917375565,2022-03-10
224,1.0,0.06815432012081146,2022-03-09
225,1.0,0.07358603924512863,2022-03-08
226,1.0,0.05745289474725723,2022-03-07
227,0.0,0.04393541067838669,2022-03-04
228,0.0,0.03171031177043915,2022-03-03
229,0.0,0.042478594928979874,2022-03-02
230,0.0,0.03665057197213173,2022-03-01
231,0.0,0.07131855934858322,2022-02-28
232,0.0,0.028480064123868942,2022-02-25
233,1.0,0.02996446006000042,2022-02-24
234,1.0,0.014568154700100422,2022-02-23
235,0.0,0.0278149526566267,2022-02-22
236,0.0,0.1018863394856453,2022-02-18
237,0.0,0.10074096918106079,2022-02-17
238,0.0,0.02340884320437908,2022-02-16
239,0.0,0.030253930017352104,2022-02-15
240,0.0,0.07987945526838303,2022-02-14
241,0.0,0.07424778491258621,2022-02-11
242,0.0,0.057651862502098083,2022-02-10
243,0.0,0.060809336602687836,2022-02-09
244,0.0,0.05581562966108322,2022-02-08
245,0.0,0.06791963428258896,2022-02-07
246,0.0,0.07446099817752838,2022-02-04
247,1.0,0.052786584943532944,2022-02-03
248,1.0,0.05987805128097534,2022-02-02
249,1.0,0.0494048185646534,2022-02-01
250,0.0,0.04944082349538803,2022-01-31
251,1.0,0.06284607946872711,2022-01-28
252,1.0,0.05003942921757698,2022-01-27
253,1.0,0.059852954000234604,2022-01-26
254,1.0,0.05665344372391701,2022-01-25
255,1.0,0.046527713537216187,2022-01-24
256,1.0,0.05764021724462509,2022-01-21
257,0.0,0.05532330647110939,2022-01-20
258,0.0,0.060819145292043686,2022-01-19
259,0.0,0.07731180638074875,2022-01-18
260,0.0,0.07099460065364838,2022-01-14
261,0.0,0.04903464764356613,2022-01-13
262,0.0,0.07179224491119385,2022-01-12
263,0.0,0.05766269937157631,2022-01-11
264,0.0,0.03960270807147026,2022-01-10
265,0.0,0.05658162385225296,2022-01-07
266,0.0,0.06382095068693161,2022-01-06
267,0.0,0.06344486773014069,2022-01-05
268,0.0,0.04533729702234268,2022-01-04
269,0.0,0.052431195974349976,2022-01-03
270,1.0,0.04907321184873581,2022-07-18
271,1.0,0.06766325980424881,2022-07-15
272,1.0,0.06905682384967804,2022-07-14
273,1.0,0.06486665457487106,2022-07-13
274,1.0,0.061386168003082275,2022-07-12
275,0.0,0.06379231065511703,2022-07-11
276,0.0,0.0716925710439682,2022-07-08
277,0.0,0.06408979743719101,2022-07-07
278,0.0,0.06839390099048615,2022-07-06
279,0.0,0.0802840068936348,2022-07-05
280,1.0,0.059806033968925476,2022-07-01
281,1.0,0.05877500772476196,2022-06-30
282,1.0,0.05419463664293289,2022-06-29
283,1.0,0.057409051805734634,2022-06-28
284,0.0,0.06584024429321289,2022-06-27
285,0.0,0.06449893862009048,2022-06-24
286,0.0,0.05266856774687767,2022-06-23
287,1.0,0.07070933282375336,2022-06-22
288,1.0,0.04335379600524902,2022-06-21
289,1.0,0.05418118089437485,2022-06-17
290,1.0,0.07656935602426529,2022-06-16
291,1.0,0.07096099108457565,2022-06-15
292,1.0,0.07057121396064758,2022-06-14
293,1.0,0.06277052313089371,2022-06-13
294,0.0,0.06456006318330765,2022-06-10
295,0.0,0.06066366657614708,2022-06-09
296,0.0,0.06736084818840027,2022-06-08
297,0.0,0.06429685652256012,2022-06-07
298,0.0,0.06725137680768967,2022-06-06
299,0.0,0.0671115592122078,2022-06-03
300,0.0,0.05867694690823555,2022-06-02
301,1.0,0.053753580898046494,2022-06-01
302,1.0,0.06194084510207176,2022-05-31
303,0.0,0.04870765656232834,2022-05-27
304,1.0,0.05994878336787224,2022-05-26
305,1.0,0.07736963778734207,2022-05-25
306,1.0,0.06331188976764679,2022-05-24
307,1.0,0.08577249199151993,2022-05-23
308,1.0,0.05132029950618744,2022-05-20
309,1.0,0.07658855617046356,2022-05-19
310,1.0,0.0689777284860611,2022-05-18
311,0.0,0.052576661109924316,2022-05-17
312,0.0,0.06852412968873978,2022-05-16
313,0.0,0.06052684038877487,2022-05-13
314,1.0,0.042584117501974106,2022-05-12
315,1.0,0.0679020807147026,2022-05-11
316,1.0,0.06318628042936325,2022-05-10
317,1.0,0.04936911165714264,2022-05-09
318,0.0,0.05753251165151596,2022-05-06
319,0.0,0.05518456548452377,2022-05-05
320,0.0,0.05879417806863785,2022-05-04
321,0.0,0.054545436054468155,2022-05-03
322,0.0,0.05112482234835625,2022-05-02
323,0.0,0.054030273109674454,2022-04-29
324,0.0,0.057028353214263916,2022-04-28
325,1.0,0.036019809544086456,2022-04-27
326,1.0,0.05651504546403885,2022-04-26
327,0.0,0.07187925279140472,2022-04-25
328,0.0,0.05621005594730377,2022-04-22
329,0.0,0.0566694475710392,2022-04-21
330,0.0,0.054687704890966415,2022-04-20
331,0.0,0.06529586762189865,2022-04-19
332,0.0,0.06579657644033432,2022-04-18
333,0.0,0.059068091213703156,2022-04-14
334,0.0,0.06668355315923691,2022-04-13
335,1.0,0.07615146785974503,2022-04-12
336,1.0,0.069331593811512,2022-04-11
337,0.0,0.06454883515834808,2022-04-08
338,0.0,0.07791285961866379,2022-04-07
339,0.0,0.054846618324518204,2022-04-06
340,0.0,0.05205493047833443,2022-04-05
341,0.0,0.06559748947620392,2022-04-04
342,0.0,0.08608899265527725,2022-04-01
343,0.0,0.06029248237609863,2022-03-31
344,0.0,0.06467349827289581,2022-03-30
345,0.0,0.06845926493406296,2022-03-29
346,1.0,0.07574957609176636,2022-03-28
347,1.0,0.04836762323975563,2022-03-25
348,1.0,0.08094612509012222,2022-03-24
349,1.0,0.058001309633255005,2022-03-23
350,1.0,0.06023978441953659,2022-03-22
351,1.0,0.04733380302786827,2022-03-21
352,1.0,0.05400892347097397,2022-03-18
353,1.0,0.06282954663038254,2022-03-17
354,1.0,0.08205022662878036,2022-03-16
355,1.0,0.05769690126180649,2022-03-15
356,1.0,0.05070685222744942,2022-03-14
357,1.0,0.06238144263625145,2022-03-11
358,1.0,0.06747037917375565,2022-03-10
359,1.0,0.06815432012081146,2022-03-09
360,1.0,0.07358603924512863,2022-03-08
361,0.0,0.05745289474725723,2022-03-07
362,0.0,0.04393541067838669,2022-03-04
363,0.0,0.03171031177043915,2022-03-03
364,0.0,0.042478594928979874,2022-03-02
365,0.0,0.03665057197213173,2022-03-01
366,0.0,0.07131855934858322,2022-02-28
367,0.0,0.028480064123868942,2022-02-25
368,1.0,0.02996446006000042,2022-02-24
369,1.0,0.014568154700100422,2022-02-23
370,1.0,0.0278149526566267,2022-02-22
371,1.0,0.1018863394856453,2022-02-18
372,0.0,0.10074096918106079,2022-02-17
373,0.0,0.02340884320437908,2022-02-16
374,0.0,0.030253930017352104,2022-02-15
375,0.0,0.07987945526838303,2022-02-14
376,0.0,0.07424778491258621,2022-02-11
377,0.0,0.057651862502098083,2022-02-10
378,0.0,0.060809336602687836,2022-02-09
379,0.0,0.05581562966108322,2022-02-08
380,0.0,0.06791963428258896,2022-02-07
381,0.0,0.07446099817752838,2022-02-04
382,1.0,0.052786584943532944,2022-02-03
383,1.0,0.05987805128097534,2022-02-02
384,0.0,0.04940482974052429,2022-02-01
385,0.0,0.04944080859422684,2022-01-31
386,1.0,0.06284607946872711,2022-01-28
387,1.0,0.05003942921757698,2022-01-27
388,1.0,0.05985293164849281,2022-01-26
389,1.0,0.056653428822755814,2022-01-25
390,1.0,0.04652770236134529,2022-01-24
391,1.0,0.0576402023434639,2022-01-21
392,0.0,0.05532330647110939,2022-01-20
393,0.0,0.06081915274262428,2022-01-19
394,0.0,0.07731182128190994,2022-01-18
395,0.0,0.07099460065364838,2022-01-14
396,0.0,0.04903464764356613,2022-01-13
397,0.0,0.07179224491119385,2022-01-12
398,0.0,0.0576627179980278,2022-01-11
399,0.0,0.039602700620889664,2022-01-10
400,0.0,0.05658162385225296,2022-01-07
401,0.0,0.06382095068693161,2022-01-06
402,1.0,0.06344486773014069,2022-01-05
403,0.0,0.04533729702234268,2022-01-04
404,0.0,0.052431195974349976,2022-01-03
