Labels,Predictions
1.0,0.5708959229526915
0.0,0.8997667261102803
0.0,0.45560864670692247
0.0,0.3265358166564686
1.0,0.028497691440225736
0.0,0.3162100370691878
0.0,0.0730896293599842
1.0,0.9357010329442956
0.0,0.9022085620910499
0.0,0.4677105333599729
0.0,0.8142255294192668
1.0,0.6305767468172983
1.0,0.3728537257882888
1.0,0.317453332586778
0.0,0.8051323742441632
0.0,0.6443484188120067
1.0,0.2112469619347006
1.0,0.5022246388838703
0.0,0.8205288195553795
0.0,0.6193536737635225
0.0,0.4661156588984142
0.0,0.5408984967917153
0.0,0.9222144365067545
0.0,0.4046123868475763
1.0,0.8073871829451773
1.0,0.3880973713712478
0.0,0.9645171596431106
0.0,0.337076060889272
0.0,0.0435973030938811
1.0,0.7859180399400292
1.0,0.38099315237345055
0.0,0.33144530167590125
0.0,0.46741830671574924
1.0,0.42992061429700223
1.0,0.94494851154616
0.0,0.1268002076157959
0.0,0.8999950484438648
0.0,0.5758616684542488
0.0,0.4243722438568024
1.0,0.2244048174050498
0.0,0.3068699743329606
1.0,0.027845077551042374
0.0,0.3270793087933094
1.0,0.4552249337628259
1.0,0.057659541667259284
0.0,0.49755549891236606
1.0,0.1943313646974124
0.0,0.050009076223423876
1.0,0.02517186116537351
1.0,0.7709786685217733
0.0,0.38041655646331674
1.0,0.6926587219894517
0.0,0.8990730254261989
0.0,0.35511889514873207
1.0,0.8952855699001163
1.0,0.8999861098344717
0.0,0.2841408523682455
1.0,0.8552014994214826
0.0,0.19294866326643134
0.0,0.5971916637145231
1.0,0.1323598582814426
1.0,0.3575039000292686
0.0,0.2839265797759525
0.0,0.4720865523763321
1.0,0.9199284849806669
0.0,0.9517123272270913
1.0,0.9806135737832826
1.0,0.6558150807939565
1.0,0.44066236028558536
1.0,0.6129631957988044
0.0,0.02775581217433143
0.0,0.7147511568745398
0.0,0.10350879729054141
1.0,0.8813784437706733
0.0,0.10326241624945376
0.0,0.8713845872385207
0.0,0.0898212703181187
1.0,0.8221177157401909
1.0,0.7948316464141608
0.0,0.29156092866982253
1.0,0.7557549046895873
0.0,0.7915518086856992
0.0,0.7783171756469466
1.0,0.241023298182798
1.0,0.16667624801765613
0.0,0.836144937586886
0.0,0.9706375938604194
1.0,0.7684231059912394
0.0,0.2836325044665614
1.0,0.3728742904621478
0.0,0.1980856085450533
0.0,0.9163960723038427
1.0,0.42940936558395604
1.0,0.6835836092730561
1.0,0.3924952223681314
0.0,0.3885859141249757
0.0,0.1290246784976209
1.0,0.9759835118443733
0.0,0.6557925632578775
1.0,0.8513057179516579
0.0,0.20860313380013584
1.0,0.5006671078833443
0.0,0.7826693418162018
0.0,0.029254750260168993
1.0,0.9746115172323354
0.0,0.7883498402004159
0.0,0.3026113666278124
0.0,0.85920010313876
1.0,0.9050912109452643
1.0,0.991361403747436
0.0,0.1596152796346395
1.0,0.18228155931933676
0.0,0.01699239700227606
1.0,0.8858084335574049
1.0,0.08714704950467944
0.0,0.2744790538970684
1.0,0.07087500336406649
1.0,0.43491586720052555
0.0,0.42047021290555187
1.0,0.20167920473680334
1.0,0.1376591225502991
1.0,0.2637914581904388
0.0,0.026099144206596647
0.0,0.30312249708133765
1.0,0.9555436002775164
1.0,0.4015158954250866
1.0,0.9931967249980469
1.0,0.7055580079829428
0.0,0.5105847574118951
0.0,0.5342748719799476
1.0,0.5476783775288969
1.0,0.4738015372271934
1.0,0.1291449772899591
1.0,0.20887693022412446
1.0,0.8148137227317511
1.0,0.12624188671578607
0.0,0.28022181168479077
0.0,0.6736196644751916
1.0,0.023498985940048733
0.0,0.8029759481635756
1.0,0.342221255611589
1.0,0.6888405181828913
0.0,0.6863344708676477
1.0,0.31119045597011474
0.0,0.4345835645374754
0.0,0.33634794974682813
0.0,0.07948145534525719
1.0,0.5317127200577579
1.0,0.7383057718710396
1.0,0.09833106827480054
0.0,0.23834691390241902
0.0,0.09822786440761389
1.0,0.24492970743757558
1.0,0.33058968869447913
0.0,0.1876508864207196
0.0,0.5403899656323251
0.0,0.7635667669254087
0.0,0.31156686455160587
0.0,0.9126714965015205
0.0,0.8521969457541299
1.0,0.5624573820804436
0.0,0.6210201234148753
0.0,0.2888826171985891
1.0,0.505220079220402
0.0,0.5682666228068511
1.0,0.2378742349056986
1.0,0.39021582028257007
1.0,0.7977017766522857
0.0,0.1244693408355787
0.0,0.057648241520120935
1.0,0.07022795162859274
1.0,0.7140513767154523
1.0,0.9525064315625883
1.0,0.5259065133896274
1.0,0.036689964870943004
0.0,0.8411675254241829
1.0,0.5707534109784254
0.0,0.9291871435882826
0.0,0.6804265938417382
0.0,0.21793237778473462
0.0,0.6609682801297637
1.0,0.7895884908058697
0.0,0.8090447261632571
0.0,0.27398914557586407
0.0,0.27880811279342566
0.0,0.1760310774274746
0.0,0.19785406076824252
0.0,0.4950524690980188
1.0,0.5330892017336578
0.0,0.7796407164701742
0.0,0.6435240926916652
0.0,0.867372301219756
0.0,0.3538701773420433
0.0,0.38221358785472836
1.0,0.4072184264759843
1.0,0.4405143799824843
0.0,0.8258320139690849
1.0,0.8550253750052352
1.0,0.3435125447966202
1.0,0.1708625196305391
0.0,0.5115293199293508
1.0,0.7033033400250126
0.0,0.8052906726840002
0.0,0.4771065902320959
0.0,0.3671793183413793
0.0,0.2145376557271209
0.0,0.37311992957269846
0.0,0.9789479552863468
0.0,0.7240396080433067
0.0,0.8401821598922803
0.0,0.21818143180404093
1.0,0.10398844545036423
0.0,0.8779917440367354
1.0,0.9131160068892207
1.0,0.6635586153023085
1.0,0.20479087869660906
1.0,0.2054429136529482
0.0,0.1939396001300463
1.0,0.4811834155260838
1.0,0.22533333835014924
0.0,0.413784716124012
1.0,0.2943114790837992
1.0,0.9993040450874386
1.0,0.6158612049462799
1.0,0.4408921329173332
0.0,0.8718752200456724
0.0,0.03324230941102524
1.0,0.08956308481057074
0.0,0.2355463834148963
1.0,0.9900738118318716
0.0,0.2656730822690401
0.0,0.463999470495269
1.0,0.9782054297758499
0.0,0.4339163838474175
1.0,0.4211974820791551
0.0,0.7569518047221422
1.0,0.6971929757468668
0.0,0.526574065861232
1.0,0.4253197470480088
1.0,0.056190141701830454
0.0,0.2328084843466941
0.0,0.4837204661395692
1.0,0.5778667324451815
0.0,0.6924995640320076
0.0,0.7498520214414165
1.0,0.6710353314311643
0.0,0.15078184334440015
1.0,0.7123803986449452
0.0,0.7745918480405538
0.0,0.5029078067799274
1.0,0.5202356271584476
0.0,0.32560610353134734
0.0,0.7900598419101629
0.0,0.6436600903068425
1.0,0.4799788340630443
0.0,0.21836361192100173
0.0,0.13517552030588154
1.0,0.5371301766387299
0.0,0.28012104858713316
0.0,0.043586129244226224
0.0,0.927894757711885
1.0,0.40220200943472795
